antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,pair
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.04699978415713361,0.03529030865529894,0.015810489963306713,0.33639494833524686,9.532218933560848,1.0,0.014151853073669039,1.4537407286526551,0.9392365469276995,0.23782467532467533,0.31211943072764264,0.3922035903755745,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG STRAWBERRY'})"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.0187243686596158,0.06955536369522987,0.012410964817612778,0.6628242074927954,9.529447799268025,1.0,0.011108584545529637,2.7595238358782495,0.9121413969946564,0.1635846372688478,0.6376186402166957,0.42062855060442716,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'JUMBO BAG VINTAGE DOILY '}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.05827757392618174,0.04165767321390028,0.02309518670407943,0.3962962962962963,9.513164459796585,1.0,0.020667478573763637,1.5874382100137852,0.9502614380485005,0.300561797752809,0.3700542208875542,0.4753502206870083,"frozenset({'JUMBO BAG VINTAGE DOILY ', 'JUMBO BAG VINTAGE LEAF'})"
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG ALPHABET'}),0.03874379451759119,0.040578458881933954,0.01494711849773365,0.3857938718662953,9.507356427428437,1.0,0.013374955024971477,1.5620513980108197,0.9308842799582854,0.2321877619446773,0.359816199855241,0.37707246784804127,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG ALPHABET'})"
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.03874379451759119,0.04165767321390028,0.015324843513921865,0.3955431754874652,9.495085658204282,1.0,0.013710867182841549,1.585460347079308,0.9307428719617583,0.23548922056384747,0.36926836307059147,0.3817094115779295,"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG VINTAGE LEAF'})"
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.03529030865529894,0.032484351392186486,0.010846104036261602,0.30733944954128445,9.461153951659607,1.0,0.00969972124916415,1.3968106715000221,0.9270194502373466,0.19052132701421806,0.2840833619017894,0.3206132463653266,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.023041225987481113,0.06955536369522987,0.015055039930930283,0.6533957845433256,9.393895018740816,1.0,0.013452399077387052,2.684458511500925,0.9146218939895611,0.19415448851774533,0.627485395763899,0.43492132128640293,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'PACK OF 60 SPACEBOY CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.021962011655514785,0.0555255773796676,0.011439671918843082,0.5208845208845209,9.380983421799748,1.0,0.010220218541251633,1.9712876410588476,0.9134628497072219,0.173202614379085,0.49271735936879046,0.36345489406713893,"frozenset({'PACK OF 60 SPACEBOY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})"
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.04699978415713361,0.025415497517807036,0.0111698683358515,0.23765786452353618,9.350903493312469,1.0,0.009975345438268404,1.2784082856355272,0.9371020565251035,0.18237885462555067,0.2177772850534396,0.3385741551917044,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SKULLS'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.025091733218217137,0.04672998057414202,0.010900064752859918,0.43440860215053767,9.296143435396957,1.0,0.009727528547001077,1.685439387958266,0.915397417862116,0.17891939769707704,0.4066829058674156,0.33383247659489934,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG APPLE DESIGN'})"
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.053313187999136626,0.04424778761061947,0.021854090222318153,0.409919028340081,9.26417004048583,1.0,0.01949509960288733,1.619696716707904,0.9422939431299365,0.2886671418389166,0.3826004648373069,0.45191073368223567,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.021854090222318153,0.06955536369522987,0.013921864882365638,0.6370370370370371,9.158704709364136,1.0,0.012401795688723932,2.5634699163498773,0.9107171494147879,0.1796657381615599,0.6099037505289318,0.4185960980375255,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})"
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019533779408590544,0.06955536369522987,0.012410964817612778,0.6353591160220995,9.134581177751395,1.0,0.01105228568650587,2.5516739268358095,0.9082678088583667,0.16185784658691066,0.6081003965737718,0.40689600486907923,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.04699978415713361,0.025739261817396934,0.011007986186056551,0.23421354764638347,9.099466383611695,1.0,0.009798246436274945,1.2722355366672373,0.9340013056352149,0.17832167832167833,0.21398202519982157,0.3309432518106131,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG SPACEBOY DESIGN'})"
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.028545219080509387,0.0555255773796676,0.014407511331750486,0.504725897920605,9.089971176156123,1.0,0.012822521560876097,1.9069731662830378,0.9161400690396794,0.20681642137877618,0.4756087722255985,0.38210055828974854,"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})"
frozenset({'HOT WATER BOTTLE KEEP CALM'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.03879775523418951,0.0377725016188215,0.01327433628318584,0.3421418636995827,9.057961454400951,1.0,0.011808848010795778,1.4626671698436942,0.9255074968085335,0.20971867007672634,0.3163174640018319,0.34678521756407704,"frozenset({'HOT WATER BOTTLE KEEP CALM', 'CHOCOLATE HOT WATER BOTTLE'})"
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.0555255773796676,0.03545219080509389,0.01780703647744442,0.3206997084548105,9.04597716451225,1.0,0.015838533113617437,1.4199137276989389,0.9417445321061844,0.24336283185840704,0.29573185997675794,0.4114914067388208,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})"
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.036099719404273686,0.0555255773796676,0.018076840060436004,0.5007473841554559,9.018319264498455,1.0,0.01607238229726972,1.8917766129730613,0.9224134603253119,0.2457813646368305,0.47139636194760376,0.413153089551003,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.028005611914526225,0.04672998057414202,0.01176343621843298,0.42003853564547206,8.988630649632666,1.0,0.01045473451770021,1.6436782062525592,0.9143554323915907,0.1868037703513282,0.39160840838797056,0.3358853186310501,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})"
frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN '}),frozenset({'SET OF TEA COFFEE SUGAR TINS PANTRY'}),0.06183898122167062,0.020774875890351825,0.011547593352039715,0.1867364746945899,8.988572335169195,1.0,0.010262896191973712,1.2040686611906188,0.9473295196156324,0.16249050873196658,0.1694825783347187,0.37129031526937284,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN ', 'SET OF TEA COFFEE SUGAR TINS PANTRY'})"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.025199654651413772,0.04672998057414202,0.010576300453270019,0.41970021413276226,8.981390725529273,1.0,0.009398721080934366,1.642719922774449,0.9116314668685076,0.17238346525945472,0.3912535021118731,0.3230140793527553,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})"
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.0555255773796676,0.026926397582559897,0.013382257716382474,0.24101068999028183,8.950721657114034,1.0,0.01188715394385635,1.2820649640045403,0.9404989098642998,0.19375,0.220008324011529,0.36900233898311685,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'PACK OF 72 SKULL CAKE CASES'})"
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03529030865529894,0.03502050507230736,0.011061946902654867,0.31345565749235477,8.950632118102185,1.0,0.009826062469388677,1.405560333369067,0.9207703158808072,0.18670309653916212,0.2885399678268925,0.3146631138001065,"frozenset({'JUMBO BAG STRAWBERRY', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.029246708396287503,0.04699978415713361,0.012303043384416144,0.4206642066420664,8.950343372549684,1.0,0.010928454402484005,1.6449876337160305,0.9150341807826962,0.19240506329113924,0.39209269449582546,0.3412161446528357,"frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.022717461687891214,0.06955536369522987,0.014137707748758903,0.6223277909738717,8.947229342379977,1.0,0.01255758643882518,2.4636301376371583,0.9088810267135532,0.18093922651933703,0.5940949151729856,0.41279306538608246,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.04699978415713361,0.032484351392186486,0.013652061299374055,0.29047072330654417,8.941866186572884,1.0,0.012125303795456809,1.3636021520022743,0.9319688565927515,0.20737704918032784,0.26664826794851515,0.3553682520187206,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.056281027412044035,0.03226850852579322,0.01618821497949493,0.28763183125599234,8.913700830829516,1.0,0.014372110166608984,1.3584709900506025,0.9407600968227647,0.2237136465324385,0.26387828130010316,0.39465203602933396,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG DOLLY GIRL DESIGN'})"
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.041765594647096914,0.03502050507230736,0.01300453270019426,0.3113695090439277,8.891062775966207,1.0,0.011541880481007669,1.401302305955036,0.9262112710348769,0.2038917089678511,0.28637811002639757,0.34135501646341226,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.022555579538096265,0.06955536369522987,0.013867904165767322,0.6148325358851675,8.839469786674883,1.0,0.01229904262763835,2.4156885588533785,0.9073365442985605,0.17724137931034484,0.5860393524922534,0.40710594986655585,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'JUMBO BAG APPLES'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.03874379451759119,0.04672998057414202,0.015972372113101662,0.4122562674094708,8.82209370396341,1.0,0.014161875347926076,1.6219143932411517,0.9223849143855881,0.22981366459627334,0.3834446477772169,0.37702882654538206,"frozenset({'JUMBO BAG APPLES', 'LUNCH BAG APPLE DESIGN'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02412044031944744,0.050237427153032595,0.010684221886466653,0.4429530201342282,8.81719158875136,1.0,0.009472473023019342,1.7049954620987728,0.9084985883161169,0.16779661016949154,0.4134881750541172,0.3278137818179197,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG PINK POLKADOT'})"
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.052126052233973666,0.050237427153032595,0.023041225987481113,0.44202898550724634,8.7987982378306,1.0,0.02042254723560169,1.7021718838036557,0.9350907024187936,0.29047619047619044,0.4125152638725237,0.4503378010242999,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})"
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.040578458881933954,0.03491258363911073,0.012464925534211094,0.30718085106382975,8.79857114669999,1.0,0.011048226694549359,1.3929860596994024,0.9238328975111877,0.19777397260273968,0.2821177261344643,0.33210665427998287,"frozenset({'JUMBO BAG ALPHABET', 'LUNCH BAG ALPHABET DESIGN'})"
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.05676667386142888,0.050237427153032595,0.025037772501618823,0.44106463878326996,8.77960245535076,1.0,0.02218596085878533,1.699235079311241,0.9394278189852442,0.30546412113232385,0.41149990829677624,0.4697267339995834,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.024390243902439025,0.06955536369522987,0.014893157781135334,0.6106194690265486,8.7788983708301,1.0,0.013196685495885825,2.3895509977827047,0.9082427536231884,0.18839590443686008,0.5815113379342342,0.4123694707429097,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02412044031944744,0.06955536369522987,0.014623354198143751,0.6062639821029083,8.716279376517532,1.0,0.012945648199235498,2.3631179115240473,0.9071530809308647,0.18498293515358363,0.5768302567030735,0.408252239305915,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'LARGE WHITE HEART OF WICKER'}),frozenset({'HEART OF WICKER LARGE'}),0.027573926181739695,0.04322253399525146,0.010360457586876754,0.37573385518590996,8.69300849476315,1.0,0.009168642625103956,1.532643527048359,0.9100589243105266,0.17142857142857143,0.3475325590381413,0.3077171148588726,"frozenset({'LARGE WHITE HEART OF WICKER', 'HEART OF WICKER LARGE'})"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.025091733218217137,0.06955536369522987,0.0151090006475286,0.6021505376344086,8.65714023540796,1.0,0.013363736017791826,2.3386851669282063,0.9072529631767469,0.1899592944369064,0.5724093118042604,0.4096865954269793,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.021098640189941724,0.06955536369522987,0.01268076840060436,0.6010230179028133,8.640929843114769,1.0,0.01121324480871817,2.332075979456187,0.9033307648010207,0.16262975778546718,0.571197504365536,0.3916674437846107,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.04699978415713361,0.02654867256637168,0.010738182603064968,0.22847301951779564,8.605817068503637,1.0,0.009490400722787085,1.261720396123051,0.9273864936482423,0.17096219931271475,0.20743137459555372,0.3164722821166214,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG WOODLAND ANIMALS'})"
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.042628966112669975,0.03502050507230736,0.012788689833800992,0.3,8.566409861325115,1.0,0.011295801909825015,1.3785421356109895,0.9225942208694998,0.19717138103161397,0.27459598501370014,0.3325885978428351,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG CARS BLUE'}),0.04424778761061947,0.052126052233973666,0.019533779408590544,0.4414634146341463,8.469151138716356,1.0,0.01722731692036162,1.6970668933802215,0.9227542459586656,0.2542134831460674,0.410748035978595,0.4081023077311518,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})"
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.027897690481329594,0.04672998057414202,0.011007986186056551,0.3945841392649903,8.443918324317321,1.0,0.009704327651800593,1.5745706071666725,0.9068711803344708,0.17302798982188297,0.36490621922669536,0.31507497956321107,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})"
frozenset({'LUNCH BAG VINTAGE LEAF DESIGN'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.03221454780919491,0.04165767321390028,0.011277789769048132,0.3500837520938023,8.403823955702519,1.0,0.009935806663679124,1.4745628069363441,0.9103325005368936,0.18017241379310345,0.3218328881645464,0.3104045703474193,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'JUMBO BAG VINTAGE LEAF'})"
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.040578458881933954,0.04165767321390028,0.014137707748758903,0.3484042553191489,8.363507331055011,1.0,0.01244730356913161,1.4707621015166263,0.9176705965189467,0.20760697305863707,0.3200803862373011,0.34389124683055894,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG VINTAGE LEAF'})"
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.02746600474854306,0.04376214116123462,0.010036693287286855,0.36542239685658157,8.350194646789358,1.0,0.008834722110345973,1.5068887620709954,0.9051018441787942,0.16402116402116404,0.33638100889036565,0.29738444133827846,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN FRAME ANTIQUE WHITE '})"
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.056281027412044035,0.052126052233973666,0.024390243902439025,0.4333652924256951,8.31379461618321,1.0,0.021456536127777114,1.6728130753298907,0.9321821503984552,0.2903018625561978,0.40220457698013107,0.45063709755860326,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG CARS BLUE'})"
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.04726958774012519,0.02746600474854306,0.010684221886466653,0.22602739726027396,8.229351131684474,1.0,0.009385915165134701,1.2565483478470152,0.9220695857533194,0.1668070766638585,0.2041691020378071,0.3075127163118659,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOOD 2 DRAWER CABINET WHITE FINISH'})"
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.04699978415713361,0.03502050507230736,0.013490179149579106,0.2870264064293915,8.195952794991499,1.0,0.011844222970106857,1.3534575524670214,0.9212889417360286,0.19685039370078738,0.2611515609209575,0.3361172093780239,"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.0555255773796676,0.02703431901575653,0.012195121951219513,0.2196307094266278,8.124144325537458,1.0,0.010694025778803504,1.2468016011616272,0.9284635908180595,0.17331288343558282,0.1979477736728005,0.3353642569089227,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})"
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG VINTAGE DOILY '}),0.04672998057414202,0.05428448089790632,0.02050507230736024,0.4387990762124711,8.083324533170492,1.0,0.017968359569523695,1.6851638673712206,0.9192448175800081,0.25469168900804284,0.40658589982708626,0.4082663373110069,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG VINTAGE DOILY '})"
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.050237427153032595,0.06955536369522987,0.028221454780919492,0.5617615467239527,8.076466240409847,1.0,0.024727172264177692,2.1231469519601496,0.9225289541714071,0.30819092516205066,0.529001042967482,0.4837512155652347,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})"
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.056281027412044035,0.053313187999136626,0.02412044031944744,0.4285714285714285,8.038750722961248,1.0,0.021119919324244577,1.6567019210015106,0.927821297196333,0.2821969696969696,0.3963911145853689,0.4405002891844997,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG SPACEBOY DESIGN '})"
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG VINTAGE DOILY '})",frozenset({'LUNCH BAG VINTAGE DOILY '}),0.025253615368012086,0.05428448089790632,0.010900064752859918,0.43162393162393164,7.951147813970876,1.0,0.009529185351811992,1.6638904621796236,0.8968814950582746,0.1588050314465409,0.39899889882772455,0.31620958012608114,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG VINTAGE DOILY ', 'LUNCH BAG VINTAGE DOILY '})"
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.041765594647096914,0.03529030865529894,0.011709475501834665,0.28036175710594313,7.9444404934057165,1.0,0.010235554775566513,1.340548116877556,0.9122254498913451,0.17919075144508673,0.25403647402882523,0.3060830192257544,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG STRAWBERRY'})"
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.03226850852579322,0.052126052233973666,0.013220375566587525,0.4096989966555184,7.859774126314769,1.0,0.011538345605659603,1.6057468010313989,0.9018719431566538,0.18574677786201665,0.37723681008881177,0.3316610925306578,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG CARS BLUE'})"
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.056281027412044035,0.05676667386142888,0.025091733218217137,0.44582933844678807,7.8537160647299205,1.0,0.021896846490531495,1.7020629051254839,0.9247156891858906,0.2852760736196319,0.4124776487469037,0.4439222737861317,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG  BLACK SKULL.'})"
frozenset({'LUNCH BAG SUKI DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.056281027412044035,0.04424778761061947,0.019533779408590544,0.3470757430488974,7.843911792905081,1.0,0.017043468461154967,1.4638025807960702,0.9245470475680213,0.24117255163224516,0.31684776819005,0.3942695788415218,"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})"
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.03226850852579322,0.050237427153032595,0.01268076840060436,0.39297658862876256,7.822386831867054,1.0,0.011059681554202812,1.564622640668007,0.9012435668372686,0.18160741885625967,0.36086825410307527,0.3226966724024586,"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG PINK POLKADOT'})"
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),0.05676667386142888,0.03226850852579322,0.014245629181955537,0.2509505703422053,7.776949781909279,1.0,0.012413853282477096,1.2919461028310475,0.9238593024062132,0.1904761904761905,0.22597390261970274,0.3462110711242799,"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG DOLLY GIRL DESIGN'})"
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.04424778761061947,0.04672998057414202,0.016080293546298294,0.36341463414634145,7.776905311778291,1.0,0.014012595290805284,1.497473976875869,0.9117573949788714,0.2146974063400576,0.3322087625948149,0.35376274432490284,"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG APPLE DESIGN'})"
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.04726958774012519,0.03016404057845888,0.011061946902654867,0.23401826484018262,7.758186912376144,1.0,0.009636105139934709,1.266134575936319,0.9143236044956735,0.16666666666666666,0.21019454092351106,0.30037228089951884,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WOOD S/3 CABINET ANT WHITE FINISH'})"
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.041765594647096914,0.032484351392186486,0.010522339736671703,0.25193798449612403,7.7556723067810145,1.0,0.009165611484051784,1.293362887776248,0.9090282169683004,0.1651143099068586,0.22682179189526888,0.2879291251384275,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.041765594647096914,0.04699978415713361,0.015162961364126915,0.36304909560723514,7.724484316639818,1.0,0.013199987430519027,1.496191008240119,0.9084849332604944,0.20601173020527858,0.33163613837230516,0.3428333882169356,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})"
